"row_id","source","lat_deg","lon_deg","report_date","status_id","water_source_clean","water_source_category","water_tech_clean","_water_tech_category","facility_type","clean_country_name","clean_adm1","clean_adm2","clean_adm3","clean_adm4","install_year","installer","rehab_year","rehabilitator","management_clean","status_clean","pay","fecal_coliform_presence","fecal_coliform_value","subjective_quality","activity_id","scheme_id","wpdx_id","notes","orig_lnk","photo_lnk","country_id","data_lnk","distance_to_primary","distance_to_secondary","distance_to_tertiary","distance_to_city","distance_to_town","water_point_history","rehab_priority","served_population","local_population","crucialness","pressure","usage_cap","is_urban","days_since_report","staleness_score","is_latest","location_id","cluster_size","clean_country_id","country_name","water_source","water_tech","status","adm2","adm3","management","adm1","new_georeferenced_column_","lat_deg_original","lat_lon_deg","lon_deg_original","public_data_source","converted","count","created_timestamp","updated"
"33033","Federal Ministry of Water Resources, Nigeria","4.6627017","8.179985","2015-01-21T00:00:00.000","No","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Akwa Ibom","Urue Offong",,,"1990",,,,,"Abandoned/Decommissioned","No",,,"No because of Taste",,,"6FPCM57H+3XQ","ORUKIM",,"https://akvoflow-55.s3.amazonaws.com/images/3f4925ca-0c1f-4b90-87e1-3a619acf2d17.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","28064.307063864464","20.03980162060327","5753.578979699658","39150.877500273586","18206.325444795908","{""2015-01-21"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/3f4925ca-0c1f-4b90-87e1-3a619acf2d17.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""No"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,,,,,"1000","False","2799","41.3837569126911","true","203812","1","NGA","Nigeria","Improved Tube well or borehole","Motorised","Non-functional ABADONED","Mbo",,,"Akwa Ibom","POINT (8.179985 4.6627017)",,"(4.6627017°, 8.179985°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
"428323","GRID3","6.18","8.06","2018-01-03T00:00:00.000","Unknown",,,"Tapstand","Tapstand","Improved","Nigeria","Ebonyi","Abakaliki",,,,,,,,,,,,,"29fc6a60-c092-45c4-b327-ad6d0d74cf7b",,"6FRC53J6+222","Ngamgbo Nwakpu Public Hand Pump Borehole Amuzu","https://nigeria.africageoportal.com/datasets/GRID3::grid3-nigeria-water-points/about",,"NG","https://catalog.waterpointdata.org/datasets/grid3-nigeria-water-points-61ae7cd9","889.4423548495698","3379.5967761442153","169.12386774412832","16660.502196752037","77312.62344956007","{""2018-01-03"": {""source"": ""GRID3"", ""status_id"": ""Unknown"", ""water_tech_clean"": ""Tapstand""}}",,,,,,"250","False","1721","58.130371980663256","true","350512","1","NGA","Nigeria","Tap",,,,,,,"POINT (8.06 6.18)",,"(6.18°, 8.06°)",,"https://catalog.waterpointdata.org/datafiles/grid3-nigeria-water-points-61ae7cd9.csv",,"1","2021-12-06T21:12:57.000","2021-12-06T21:12:57.000"
"418513","GRID3","7.5","4.98","2018-09-07T00:00:00.000","Unknown",,,"Tapstand","Tapstand","Improved","Nigeria","Ekiti","Ekiti South-West",,,,,,,,,,,,,"82c9339e-0ab7-4cdf-a55e-ddb09c9c1878",,"6FV6GX2J+222","Ogotun Water Tap","https://nigeria.africageoportal.com/datasets/GRID3::grid3-nigeria-water-points/about",,"NG","https://catalog.waterpointdata.org/datasets/grid3-nigeria-water-points-61ae7cd9","8886.433949644475","65.47662561921302","1629.625572136401","29712.265028511116","17667.917698502162","{""2018-09-07"": {""source"": ""GRID3"", ""status_id"": ""Unknown"", ""water_tech_clean"": ""Tapstand""}}",,,,,,"250","False","1474","62.8371173500476","true","359442","1","NGA","Nigeria","Tap",,,,,,,"POINT (4.98 7.5)",,"(7.5°, 4.98°)",,"https://catalog.waterpointdata.org/datafiles/grid3-nigeria-water-points-61ae7cd9.csv",,"1","2021-12-06T21:12:57.000","2021-12-06T21:12:57.000"
"32300","Federal Ministry of Water Resources, Nigeria","5.1217217","7.6627233","2015-01-19T00:00:00.000","No","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Akwa Ibom","Essien Udim",,,"2005",,,,,"Abandoned/Decommissioned","No",,,"No because of Colour",,,"6FQ94MC7+M3Q","Afaha Ikot Ebak",,"https://akvoflow-55.s3.amazonaws.com/images/92aa320b-5254-4311-a297-7d0b674cc10d.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","22812.762373653142","1012.1203532355926","4.576550813841217","8702.777363543522","35777.22060781244","{""2015-01-19"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/92aa320b-5254-4311-a297-7d0b674cc10d.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""No"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,,,,,"1000","False","2801","41.35767572237939","true","201389","1","NGA","Nigeria","Improved Tube well or borehole","Motorised","Non-functional abandoned","Essien Udim",,,"Akwa Ibom","POINT (7.6627233 5.1217217)",,"(5.1217217°, 7.6627233°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
"422063","GRID3","7.72","5.1","2018-08-29T00:00:00.000","Unknown",,,"Tapstand","Tapstand","Improved","Nigeria","Ekiti","Ijero",,,,,,,,,,,,,"dd54604c-c2fb-4c2a-b071-f617f485f30e",,"6FV7P4C2+222","Ile Ona Water Point","https://nigeria.africageoportal.com/datasets/GRID3::grid3-nigeria-water-points/about",,"NG","https://catalog.waterpointdata.org/datasets/grid3-nigeria-water-points-61ae7cd9","15899.29831318234","3699.5795063602363","3680.828765100622","17259.09231213544","6482.033951508205","{""2018-08-29"": {""source"": ""GRID3"", ""status_id"": ""Unknown"", ""water_tech_clean"": ""Tapstand""}}",,,,,,"250","False","1483","62.65910617545588","true","358034","1","NGA","Nigeria","Tap",,,,,,,"POINT (5.1 7.72)",,"(7.72°, 5.1°)",,"https://catalog.waterpointdata.org/datafiles/grid3-nigeria-water-points-61ae7cd9.csv",,"1","2021-12-06T21:12:57.000","2021-12-06T21:12:57.000"
"75123","Federal Ministry of Water Resources, Nigeria","5.044539","7.3833595","2015-05-14T00:00:00.000","No","Borehole","Well","Hand Pump","Hand Pump","Improved","Nigeria","Abia","Ugwunagbo",,,,,,,,"Abandoned/Decommissioned","No",,,"Acceptable quality",,,"6FQ929VM+R89","umulegu",,"https://akvoflow-55.s3.amazonaws.com/images/6b00eea7-cdad-442c-ae1a-f9c2901799f8.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","7777.910924387277","5525.784502056266","4.800429169339799","7830.393804089755","17422.212742356773","{""2015-05-14"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/6b00eea7-cdad-442c-ae1a-f9c2901799f8.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""No"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,,,,,"300","False","2686","42.88437538915515","true","242474","1","NGA","Nigeria","Improved Tube well or borehole","Manual","Non-functional abandoned project","Ugwunagbo",,,"Abia","POINT (7.3833595 5.044539)",,"(5.044539°, 7.3833595°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
"418408","GRID3","7.81","5","2018-09-07T00:00:00.000","Unknown",,,"Tapstand","Tapstand","Improved","Nigeria","Ekiti","Ijero",,,,,,,,,,,,,"11cdf2cb-e5bf-453b-8153-1d07220a75a9",,"6FV7R262+222","Ajeje Public Water Tap 2","https://nigeria.africageoportal.com/datasets/GRID3::grid3-nigeria-water-points/about",,"NG","https://catalog.waterpointdata.org/datasets/grid3-nigeria-water-points-61ae7cd9","20099.224266923487","3938.685283691683","4075.2307004511094","32099.442706858063","20405.67789767193","{""2018-09-07"": {""source"": ""GRID3"", ""status_id"": ""Unknown"", ""water_tech_clean"": ""Tapstand""}}",,,,,,"250","False","1474","62.8371173500476","true","359422","1","NGA","Nigeria","Tap",,,,,,,"POINT (5 7.81)",,"(7.81°, 5°)",,"https://catalog.waterpointdata.org/datafiles/grid3-nigeria-water-points-61ae7cd9.csv",,"1","2021-12-06T21:12:57.000","2021-12-06T21:12:57.000"
"32990","Federal Ministry of Water Resources, Nigeria","5.20152","7.6451183","2015-02-20T00:00:00.000","No","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Akwa Ibom","Ikot Ekpene",,,"2006",,,,,"Abandoned/Decommissioned","No",,,"No because of Colour",,,"6FQ96J2W+J25","Ikot Ukpong Ikot Udo Anwa",,"https://akvoflow-55.s3.amazonaws.com/images/354fb276-a6aa-4b1e-884c-a23025eb0d63.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","18681.778390037634","5086.538320851456","1493.6251451948774","7853.177822049031","36676.50773192115","{""2015-02-20"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/354fb276-a6aa-4b1e-884c-a23025eb0d63.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""No"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,,,,,"1000","False","2769","41.776954282244674","true","219561","1","NGA","Nigeria","Improved Tube well or borehole","Motorised","Non-functional abandoned","Obot Akara",,,"Akwa Ibom","POINT (7.6451183 5.20152)",,"(5.20152°, 7.6451183°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
"418318","GRID3","6.19","8.35","2018-01-03T00:00:00.000","Unknown",,,"Tapstand","Tapstand","Improved","Nigeria","Cross River","Obubra",,,,,,,,,,,,,"7010a29a-6f85-41ce-a299-d661d44216dc",,"6FRC59R2+222","Okpoduma New Borehole","https://nigeria.africageoportal.com/datasets/GRID3::grid3-nigeria-water-points/about",,"NG","https://catalog.waterpointdata.org/datasets/grid3-nigeria-water-points-61ae7cd9","27398.219169698248","9279.082532733184","890.8341066428305","29924.990303724517","48415.7168950222","{""2018-01-03"": {""source"": ""GRID3"", ""status_id"": ""Unknown"", ""water_tech_clean"": ""Tapstand""}}",,,,,,"250","False","1721","58.130371980663256","true","350133","1","NGA","Nigeria","Tap",,,,,,,"POINT (8.35 6.19)",,"(6.19°, 8.35°)",,"https://catalog.waterpointdata.org/datafiles/grid3-nigeria-water-points-61ae7cd9.csv",,"1","2021-12-06T21:12:57.000","2021-12-06T21:12:57.000"
"428314","GRID3","6.26","8.28","2018-01-03T00:00:00.000","Unknown",,,"Tapstand","Tapstand","Improved","Nigeria","Ebonyi","Abakaliki",,,,,,,,,,,,,"e2021815-1ad8-4f00-a9c6-9a11bdb43381",,"6FRC776J+222","Ndigboke Borehole","https://nigeria.africageoportal.com/datasets/GRID3::grid3-nigeria-water-points/about",,"NG","https://catalog.waterpointdata.org/datasets/grid3-nigeria-water-points-61ae7cd9","18680.723349907614","820.6998066880418","1798.969268592682","19634.526120173705","59112.02767417331","{""2018-01-03"": {""source"": ""GRID3"", ""status_id"": ""Unknown"", ""water_tech_clean"": ""Tapstand""}}",,,,,,"250","False","1721","58.130371980663256","true","350508","1","NGA","Nigeria","Tap",,,,,,,"POINT (8.28 6.26)",,"(6.26°, 8.28°)",,"https://catalog.waterpointdata.org/datafiles/grid3-nigeria-water-points-61ae7cd9.csv",,"1","2021-12-06T21:12:57.000","2021-12-06T21:12:57.000"
"422141","GRID3","7.66","5.16","2018-08-29T00:00:00.000","Unknown",,,"Tapstand","Tapstand","Improved","Nigeria","Ekiti","Irepodun/Ifelodun",,,,,,,,,,,,,"6d308ce4-b907-4da1-9a20-696dddcb1e6d",,"6FV7M566+222","Oke Odo Public Water Tap","https://nigeria.africageoportal.com/datasets/GRID3::grid3-nigeria-water-points/about",,"NG","https://catalog.waterpointdata.org/datasets/grid3-nigeria-water-points-61ae7cd9","6768.006387224445","116.08887431976544","67.57240046051926","8027.599386445886","3807.4113536261857","{""2018-08-29"": {""source"": ""GRID3"", ""status_id"": ""Unknown"", ""water_tech_clean"": ""Tapstand""}}",,,,,,"250","False","1483","62.65910617545588","true","358047","1","NGA","Nigeria","Tap",,,,,,,"POINT (5.16 7.66)",,"(7.66°, 5.16°)",,"https://catalog.waterpointdata.org/datafiles/grid3-nigeria-water-points-61ae7cd9.csv",,"1","2021-12-06T21:12:57.000","2021-12-06T21:12:57.000"
"422081","GRID3","8.05","5.15","2018-08-29T00:00:00.000","Unknown",,,"Tapstand","Tapstand","Improved","Nigeria","Kwara","Oke-Ero",,,,,,,,,,,,,"04ba21f8-7f5b-4480-bede-1df5509b2c68",,"6FW73522+222","Akin House Water Tap","https://nigeria.africageoportal.com/datasets/GRID3::grid3-nigeria-water-points/about",,"NG","https://catalog.waterpointdata.org/datasets/grid3-nigeria-water-points-61ae7cd9","5650.083145707216","440.28956393728083","7231.007255648","47873.52924012198","7506.651725587292","{""2018-08-29"": {""source"": ""GRID3"", ""status_id"": ""Unknown"", ""water_tech_clean"": ""Tapstand""}}",,,,,,"250","False","1483","62.65910617545588","true","358041","1","NGA","Nigeria","Tap",,,,,,,"POINT (5.15 8.05)",,"(8.05°, 5.15°)",,"https://catalog.waterpointdata.org/datafiles/grid3-nigeria-water-points-61ae7cd9.csv",,"1","2021-12-06T21:12:57.000","2021-12-06T21:12:57.000"
"422149","GRID3","7.99","5.2","2018-08-29T00:00:00.000","Unknown",,,"Tapstand","Tapstand","Improved","Nigeria","Ekiti","Moba",,,,,,,,,,,,,"13e6e435-1a6f-48a4-8964-3aaaa7b27c8f",,"6FV7X6R2+222","Eshiola Water Tap","https://nigeria.africageoportal.com/datasets/GRID3::grid3-nigeria-water-points/about",,"NG","https://catalog.waterpointdata.org/datasets/grid3-nigeria-water-points-61ae7cd9","7263.4672263089615","489.1033213259453","5136.558069749108","40638.301354872885","8209.099463820236","{""2018-08-29"": {""source"": ""GRID3"", ""status_id"": ""Unknown"", ""water_tech_clean"": ""Tapstand""}}",,,,,,"250","False","1483","62.65910617545588","true","358050","1","NGA","Nigeria","Tap",,,,,,,"POINT (5.2 7.99)",,"(7.99°, 5.2°)",,"https://catalog.waterpointdata.org/datafiles/grid3-nigeria-water-points-61ae7cd9.csv",,"1","2021-12-06T21:12:57.000","2021-12-06T21:12:57.000"
"226812","Federal Ministry of Water Resources, Nigeria","8.0745395","5.3185347","2015-08-07T00:00:00.000","No","Borehole","Well","Hand Pump","Hand Pump","Improved","Nigeria","Kwara","Ekiti",,,"2000",,,,,"Abandoned/Decommissioned","No",,,"No because of Colour",,,"6FW738F9+RC7","Obbo-Ile",,"https://akvoflow-55.s3.amazonaws.com/images/b90994d8-4e21-4730-a7b3-9552c13cfc45.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","19114.535831035464","10171.805655618771","217.38092067015313","51016.43145907153","23383.69499091517","{""2015-08-07"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/b90994d8-4e21-4730-a7b3-9552c13cfc45.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""No"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,,,,,"300","False","2601","44.04891279662143","true","261886","1","NGA","Nigeria","Improved Tube well or borehole","Hand pump","Non-functional abandoned","Ekiti",,,"Kwara","POINT (5.3185347 8.0745395)",,"(8.0745395°, 5.3185347°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
"94187","Federal Ministry of Water Resources, Nigeria","11.931738","8.6352633","2015-05-13T00:00:00.000","No","Borehole","Well","Hand Pump","Hand Pump","Improved","Nigeria","Kano","Warawa",,,,,,,"Community Management","Abandoned/Decommissioned","No",,,"No because of Odour",,,"7F3CWJJP+M4R","Dorawar Na Abba Gidan Mai Unguwa",,"https://akvoflow-55.s3.amazonaws.com/images/843a675d-03ed-4f62-a7b0-d3dd11a704d1.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","5726.066849527141","140.60950234812975","1687.7897722421817","13220.4655271551","1631.9231149808554","{""2015-05-13"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/843a675d-03ed-4f62-a7b0-d3dd11a704d1.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""No"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,,,,,"300","True","2687","42.870859798516435","true","241684","1","NGA","Nigeria","Improved Tube well or borehole","Hand pump","Non-functional Abortive","Dawakin Kudu",,"Community Management","Kano","POINT (8.6352633 11.931738)",,"(11.931738°, 8.6352633°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
"161641","iMMAP","11.8471172","13.1018093","2019-03-31T00:00:00.000","No",,,"Mechanized Pump","Mechanized Pump","Improved","Nigeria","Borno","Konduga",,,,,,,,,,,,,,,"7F3MR4W2+RPV","Repair","https://data.humdata.org/dataset/water-sources-for-eleven-hotspot-lgas-in-borno-state-north-eastern-nigeria-march-2019",,"NG","https://catalog.waterpointdata.org/datasets/water-points-and-water-sources-for-eleven-hotspot-lgas-in-borno-state-north-eas-61b6445f","3228.114832113032","4870.027183804955","115.17625730287426","5707.636745109936","15724.755149678063","{""2019-03-31"": {""source"": ""iMMAP"", ""status_id"": ""No"", ""water_tech_clean"": ""Mechanized Pump""}}",,,,,,"1000","True","1269","67.03163311752988","true","363091","1","NGA","Nigeria","Motorized BH",,,"maiduguri","Bolori I",,,"POINT (13.1018093 11.8471172)",,"(11.8471172°, 13.1018093°)",,"https://catalog.waterpointdata.org/datafiles/water-points-and-water-sources-for-eleven-hotspot-lgas-in-borno-state-north-eas-61b6445f.csv",,"1","2021-12-12T18:50:07.000","2021-12-12T18:50:07.000"
"65425","Federal Ministry of Water Resources, Nigeria","4.697935","6.087895","2015-06-01T00:00:00.000","No","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Bayelsa","Southern Ijaw",,,"2012",,,,,"Abandoned/Decommissioned","No",,,"No because of Colour",,,"6FP8M3XQ+55C","Ekowe",,"https://akvoflow-55.s3.amazonaws.com/images/9475715a-717e-4b86-8535-261ce46ee77d.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","31373.112375940644","49701.05023542277","16964.03507844197","33288.64743956725","25404.932408113164","{""2015-06-01"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/9475715a-717e-4b86-8535-261ce46ee77d.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""No"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,,,,,"1000","False","2668","43.12838594881998","true","251702","1","NGA","Nigeria","Improved Tube well or borehole","Motorised","Non-functional Abandoned","Southern Ijaw",,,"Bayelsa","POINT (6.087895 4.697935)",,"(4.697935°, 6.087895°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
"468644","GRID3","7.93","5.47","2018-09-07T00:00:00.000","Unknown",,,"Tapstand","Tapstand","Improved","Nigeria","Ekiti","Ikole",,,,,,,,,,,,,"641eec4c-bd59-4da2-97dd-b6c26e217d11",,"6FV7WFJC+222","Ansar Ud Deen Nursery And Primary School Water Tap","https://nigeria.africageoportal.com/datasets/GRID3::grid3-nigeria-water-points/about",,"NG","https://catalog.waterpointdata.org/datasets/grid3-nigeria-water-points-61ae7cd9","14129.363782805241","412.1777719885712","438.1567387720542","43528.84325508963","16082.018314972966","{""2018-09-07"": {""source"": ""GRID3"", ""status_id"": ""Unknown"", ""water_tech_clean"": ""Tapstand""}}",,,,,,"250","False","1474","62.8371173500476","true","359449","1","NGA","Nigeria","Tap",,,,,,,"POINT (5.47 7.93)",,"(7.93°, 5.47°)",,"https://catalog.waterpointdata.org/datafiles/grid3-nigeria-water-points-61ae7cd9.csv",,"1","2021-12-06T21:12:57.000","2021-12-06T21:12:57.000"
"418465","GRID3","7.79","5.11","2018-09-07T00:00:00.000","Unknown",,,"Tapstand","Tapstand","Improved","Nigeria","Ekiti","Ijero",,,,,,,,,,,,,"f4c5fd4d-9a58-4000-88ea-b52eeb8be3fc",,"6FV7Q4R6+222","Public Water Tap 3","https://nigeria.africageoportal.com/datasets/GRID3::grid3-nigeria-water-points/about",,"NG","https://catalog.waterpointdata.org/datasets/grid3-nigeria-water-points-61ae7cd9","9860.151090834523","4358.281970537081","496.8168688422264","22243.936843551972","10060.738260394435","{""2018-09-07"": {""source"": ""GRID3"", ""status_id"": ""Unknown"", ""water_tech_clean"": ""Tapstand""}}",,,,,,"250","False","1474","62.8371173500476","true","359434","1","NGA","Nigeria","Tap",,,,,,,"POINT (5.11 7.79)",,"(7.79°, 5.11°)",,"https://catalog.waterpointdata.org/datafiles/grid3-nigeria-water-points-61ae7cd9.csv",,"1","2021-12-06T21:12:57.000","2021-12-06T21:12:57.000"
"33089","Federal Ministry of Water Resources, Nigeria","4.8968617","7.886675","2015-01-24T00:00:00.000","No","Borehole","Well","Hand Pump","Hand Pump","Improved","Nigeria","Akwa Ibom","Nsit Ibom",,,"1992",,,,,"Abandoned/Decommissioned","No",,,"Acceptable quality",,,"6FP9VVWP+PMV","IKOT IDEM NSIT",,"https://akvoflow-55.s3.amazonaws.com/images/55dd6217-01d6-43ec-bf55-34a93d5a2ada.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","3415.477835787331","5691.394459293715","287.0952919847649","15556.365692871466","28523.391006585116","{""2015-01-24"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/55dd6217-01d6-43ec-bf55-34a93d5a2ada.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""No"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,,,,,"300","False","2796","41.42290954037684","true","206753","1","NGA","Nigeria","Improved Tube well or borehole","Hand pump","Non-functional ABANDON","Nsit Ibom",,,"Akwa Ibom","POINT (7.886675 4.8968617)",,"(4.8968617°, 7.886675°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
